,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Education_9th_Grade_to_12th_Grade__No_Diploma,Education_Associate_Degree,Education_Bachelor_Degree,Education_Doctorate_Degree,Education_GED_or_Alternative_Credential,Education_Master_Degree,Education_No_Schooling_Completed,Education_Nursery_School_to_8th_Grade,Education_Professional_School_Degree,Education_Regular_High_School_Diploma,Education_Some_College__1_or_More_Years__No_Degree,Education_Some_College__Less_than_1_Year,Employment_Full_Time,Employment_Part_Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer_not_to_answer,Churn_No,Churn_Yes,Techie_No,Techie_Yes,Contract_Monthtomonth,Contract_One_year,Contract_Two_Year,Port_modem_No,Port_modem_Yes,Tablet_No,Tablet_Yes,InternetService_DSL,InternetService_Fiber_Optic,InternetService_None,Phone_No,Phone_Yes,Multiple_No,Multiple_Yes,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_Transfer_auto,PaymentMethod_Credit_Card__auto,PaymentMethod_Electronic_Check,PaymentMethod_Mailed_Check
5581,7.0,46.0,17974.25,13.70901,0,70.73353,125.5617,6024.266,3,3,3,3,5,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
5582,2.0,53.27574750830565,39936.76222636489,10.184,0,62.01927,251.9903,5770.797,4,4,3,4,2,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
5583,2.0,53.27574750830565,160862.9,1.599049,2,63.28283,190.5816,3398.8427520151345,5,4,4,3,3,5,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
5584,2.095936042638241,53.27574750830565,47659.53,9.60194,0,52.98033,214.9206,5368.842,3,3,2,6,4,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
5585,0.0,38.0,58762.0,11.81681,0,58.67143,220.9041,5303.937,4,4,3,4,4,3,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
5586,2.095936042638241,22.0,71459.96,9.617357,1,62.65335,116.0904,5678.726,3,4,4,2,3,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1
5587,3.0,53.27574750830565,79363.76,11.27789,0,60.34933,214.0541,6009.464,5,4,5,2,5,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
5588,3.0,53.27574750830565,22326.55,10.09471,0,40.35976,159.5789,3653.777,5,4,4,5,3,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5589,0.0,71.0,23360.78,13.9932,0,70.49798,141.0088,5939.807,3,3,3,2,4,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
5590,0.0,36.0,39936.76222636489,9.205345,1,69.7635,80.33945,5757.754,3,4,3,3,6,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
5591,0.0,83.0,50525.18,10.19361,0,61.02521,187.8555,5779.745,3,3,2,2,4,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
5592,2.095936042638241,78.0,38259.59,11.24081,0,34.49885764604513,270.455,6019.46,5,5,5,2,5,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
5593,2.095936042638241,53.27574750830565,48478.65,5.561409,0,65.49323,149.2751,6135.142,4,4,3,6,2,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0
5594,2.095936042638241,89.0,14208.46,9.372086,0,62.79035,126.4569,5401.505,4,3,4,5,4,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
5595,2.095936042638241,77.0,39936.76222636489,14.153,0,41.58309,197.466,3398.8427520151345,1,1,1,3,3,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
5596,1.0,88.0,51179.24,9.050675,0,47.99239,265.6889,4579.647,5,5,5,5,4,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
5597,0.0,58.0,58834.68,9.812662,1,48.29494,108.4965,4197.553,3,3,3,3,3,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
5598,4.0,53.27574750830565,42887.04,9.050921,2,43.00021,148.9535,3788.952,2,2,4,2,6,2,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
5599,1.0,45.0,39936.76222636489,6.711174,2,59.60867,181.2531,5326.93,5,3,4,2,4,3,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
5600,1.0,88.0,17824.03,11.78223,0,67.91991,104.7776,3398.8427520151345,3,3,2,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
5601,2.095936042638241,60.0,39936.76222636489,10.9227,1,60.99804,232.6399,5876.124,3,4,3,1,5,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
5602,1.0,72.0,42700.87,15.46658,1,60.40651,162.2852,5234.43,3,2,1,3,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
5603,8.0,50.0,116562.7,8.461763,0,47.17819,119.0823,4839.104,3,2,2,1,4,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
5604,1.0,59.0,50308.74,15.32473,0,68.83272,124.0084,5722.01,3,3,3,3,3,3,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
5605,2.095936042638241,88.0,39936.76222636489,10.73269,0,53.49141,150.133,4611.987,3,3,3,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
5606,0.0,21.0,39936.76222636489,6.802658,1,57.27044,258.0518,5899.518,3,2,3,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
5607,4.0,63.0,28253.53,7.646786,1,59.43102,184.3064,5361.231,4,4,5,3,5,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1
5608,4.0,41.0,106862.5,8.140609,0,39.61469,175.2673,3851.448,1,2,2,5,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
5609,2.095936042638241,80.0,39936.76222636489,3.467894,0,61.47987,171.3804,5356.754,3,3,4,1,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
5610,8.0,34.0,69150.98,11.06636,0,58.54353,129.6216,5432.197,4,5,2,4,3,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
5611,3.0,62.0,38691.22,14.161,0,49.7446,152.5443,4869.488,2,3,2,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
5612,8.0,19.0,93517.61,11.67729,0,66.00869,123.7857,6319.838,4,3,3,2,4,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5613,2.095936042638241,53.27574750830565,7998.07,7.494421,0,70.02121,165.0604,6274.153,6,5,4,4,3,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
5614,0.0,85.0,19354.83,6.313173,0,60.81561,242.4682,5500.343,4,4,5,3,4,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
5615,2.095936042638241,39.0,46288.04,4.253311,1,60.5779,128.8692,5930.097,4,4,3,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5616,2.0,53.27574750830565,5884.45,2.72748,0,51.58472,149.7171,4489.268,3,3,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
5617,0.0,23.0,32255.86,10.0396,0,34.49885764604513,245.1169,5247.418,2,2,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
5618,2.0,18.0,39936.76222636489,6.379655,0,63.30929,137.6367,5592.362,3,2,2,3,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
5619,8.0,35.0,33081.5,14.38475,0,34.49885764604513,180.5944,5477.886,2,2,4,4,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
5620,2.095936042638241,79.0,48011.59,8.661773,0,65.90305,262.8248,5884.613,2,2,1,6,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
5621,2.095936042638241,77.0,54548.92,12.21058,2,60.87582,212.3504,5536.196,3,3,3,4,3,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
5622,0.0,38.0,48724.89,13.66588,0,66.0517,243.4357,6121.655,4,3,5,3,2,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
5623,0.0,24.0,11566.91,7.71246,0,34.49885764604513,160.8257,5009.453,4,3,2,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
5624,2.095936042638241,26.0,9362.64,13.73178,0,58.97505,196.2076,5813.105,2,1,2,3,2,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
5625,7.0,54.0,54726.01,8.089847,0,62.37954,92.37331,5394.351,5,4,4,2,4,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5626,3.0,48.0,39936.76222636489,5.905015,0,70.56358,177.3546,6708.158,2,3,2,2,4,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
5627,1.0,69.0,49245.97,15.35874,0,65.07415,127.3793,5632.966,4,4,4,2,3,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
5628,0.0,53.27574750830565,67379.0,9.01475,0,34.49885764604513,111.0551,4551.44,3,2,3,3,4,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
5629,0.0,23.0,8549.99,8.748259,0,54.2897,163.5267,3398.8427520151345,4,2,3,3,5,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
5630,1.0,53.27574750830565,23794.39,10.00626,1,34.49885764604513,175.6132,5547.951,2,3,3,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
5631,2.095936042638241,73.0,32631.96,11.65516,0,34.49885764604513,186.9321,5526.488,2,4,5,2,4,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
5632,1.0,48.0,39936.76222636489,6.985054,0,56.9978,138.7986,5348.995,4,5,4,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
5633,8.0,39.0,39936.76222636489,10.54636,0,46.30619,137.2864,4243.909,1,2,2,3,5,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
5634,3.0,53.27574750830565,27857.09,5.113459,1,66.7449,152.2058,6382.531,5,4,4,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
5635,6.0,53.27574750830565,24721.14,6.161531,0,65.29309,138.7896,6160.221,5,4,4,4,4,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
5636,4.0,18.0,39936.76222636489,3.53847,0,58.05485,123.4307,4984.85,1,1,2,2,5,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
5637,0.0,86.0,54397.09,12.23713,1,56.79909,149.2661,4884.457,4,4,4,3,4,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
5638,2.0,81.0,21145.92,12.24647,2,71.93174,130.2153,6599.565,3,4,4,3,4,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5639,2.0,45.0,39936.76222636489,10.60551,1,59.85396,183.1221,3398.8427520151345,3,2,2,4,4,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1
5640,2.0,61.0,14976.0,35.99902,1,69.32327,212.6814,6518.166,2,2,2,3,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
5641,3.0,56.0,17885.01,7.688576,0,61.0911,147.2096,5653.373,4,3,4,4,4,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5642,2.0,53.27574750830565,69163.69,2.768019,0,64.91322,171.073,5715.03,5,5,4,3,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0
5643,0.0,78.0,39936.76222636489,7.741883,0,34.49885764604513,253.0886,6131.484,4,5,4,4,4,5,6,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
5644,3.0,85.0,16055.06,3.13347,1,47.64072,169.5786,4130.432,5,5,5,3,4,4,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
5645,1.0,27.0,39936.76222636489,5.590699,1,71.3084,116.5464,6144.769,4,3,3,5,4,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
5646,2.095936042638241,53.27574750830565,73776.62,12.60031,0,65.21792,187.3128,5874.281,3,4,4,4,1,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
5647,0.0,21.0,23445.49,8.682147,1,48.98002,147.7179,4335.611,3,3,4,3,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
5648,2.0,24.0,39936.76222636489,13.52583,1,64.19627,152.6581,6083.758,2,4,5,3,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
5649,2.095936042638241,54.0,44990.6,6.935532,1,71.71986,174.3924,6296.462,2,2,2,4,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
5650,2.095936042638241,61.0,10568.63,15.16271,0,34.49885764604513,130.9161,6247.646,2,1,2,2,4,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
5651,1.0,39.0,38381.92,8.968134,0,61.91778,220.9529,5672.644,4,4,4,5,4,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
5652,2.0,78.0,48148.86,12.0853,1,48.08209,245.0491,5064.062,5,4,3,4,3,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
5653,2.0,36.0,39936.76222636489,12.09066,1,41.94323,141.0088,4185.585,5,4,4,3,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
